"","chromosome","window","bayesfactor"
"1",13,1,-3.37905000042235
"2",13,2,21.4345431004955
"3",13,3,108.141291688643
"4",13,4,-0.378414033097897
"5",13,5,0.318171635272108
"6",13,6,25.1344284953673
"7",13,7,21.5618224258312
"8",13,8,22.8042744694906
"9",13,9,4.76430318876351
"10",13,10,6.39794952251583
"11",13,11,4.49707626257009
"12",13,12,-0.713905439314487
"13",13,13,16.3856319742114
"14",13,14,20.3224306401901
"15",13,15,-2.40403363922911
"16",13,16,128.209283567491
"17",13,17,123.200847097668
"18",13,18,-5.18427554696535
"19",13,19,43.4172941183123
"20",13,20,-1.00065357001762
"21",13,21,-1.80994388932902
"22",13,22,13.4554505432073
"23",13,23,74.8081381016199
"24",13,24,51.9306490400494
"25",13,25,50.3867353994171
"26",13,26,-3.81388395403872
"27",13,27,181.48698205612
"28",13,28,-4.55449944086155
"29",13,29,125.413871416809
"30",13,30,117.453843830615
"31",13,31,-3.10665841721487
"32",13,32,3.10296263528903
"33",13,33,109.380328574602
"34",13,34,79.259494114929
"35",13,35,132.132922663153
"36",13,36,20.011470419692
"37",13,37,-1.76625721606518
"38",13,38,56.5846301067041
"39",13,39,-0.31021376175454
"40",13,40,-4.15085696901156
"41",13,41,-6.2815370032605
"42",13,42,-3.3721062838635
"43",13,43,69.751680560722
"44",13,44,47.0296871917409
"45",13,45,-3.54944408637652
"46",13,46,59.7987548046035
"47",13,47,34.7596523294139
"48",13,48,-5.11171361701486
"49",13,49,43.1722797883098
"50",13,50,68.5358818241752
"51",13,51,13.5370216976327
"52",13,52,-4.90118288608733
"53",13,53,-1.31056540991545
"54",13,54,71.007247116019
"55",13,55,47.7184761565885
"56",13,56,65.1623078230023
"57",13,57,2.11884189792704
"58",13,58,8.56370456765228
"59",13,59,27.8715568290768
"60",13,60,43.8644963715828
"61",13,61,-2.86969274624744
"62",13,62,71.3884345319605
"63",13,63,-1.91238897069672
"64",13,64,2.8880492725275
"65",13,65,-7.13080637899623
"66",13,66,-1.1142594086981
"67",13,67,-5.49174328552681
"68",13,68,8.0933538914781
"69",13,69,44.869370926123
"70",13,70,79.7548083048654
"71",13,71,46.8261532296222
"72",13,72,7.73919782522557
"73",13,73,48.5524453285288
"74",13,74,70.6977260431225
"75",13,75,-8.15092863503406
"76",13,76,-1.43304295078315
"77",13,77,46.2830587328742
"78",13,78,70.0577528163876
"79",13,79,-0.303453304900131
"80",13,80,61.4395461517124
"81",13,81,83.3596027103786
"82",13,82,-6.25882790027993
"83",13,83,32.4921067200071
"84",13,84,-10.3103090445771
"85",13,85,-1.84725902034563
"86",13,86,45.257362730729
"87",13,87,-1.21732805563437
"88",13,88,118.05109188107
"89",13,89,-0.588315594697292
"90",13,90,34.6152844016056
"91",13,91,5.92025169146405
"92",13,92,62.9482501265178
"93",13,93,-11.5758900491553
"94",13,94,-0.508499340115861
"95",13,95,11.5743917975477
"96",13,96,-1.43457571642986
